Idő,Eseménykörnyezet,Összetevő,Esemény neve,Leírás,Eredet,IP-cím,Idő_dt,user_id,tetel_id,Uj_oszlop,hónap,hét,nap,óra,Munka_típus,lokacio,Munka_3utas,Tantervi_hét,Tantervi_hét_szám
"2025. május 14., 09:51:30",Teszt: Elmélet2_1,Teszt,Megtekintett kurzusmodul,The user with id '113356' viewed the 'quiz' activity with course module id '1515616'.,web,146.110.80.66,2025-05-14 09:51:30,113356,,Szamonkeres,5,20,14,9,Órai,Egyetemen,Órai – számonkérés,Ismeretlen,
"2025. május 14., 09:51:30",Teszt: Elmélet2_1,Biztonságos vizsgaböngésző hozzáférési szabályai,A teszthez való hozzáférést megakadályozták,The user with id '113356' has been prevented from accessing quiz with id '583353' by the Safe Exam Browser access plugin. The reason was 'Érvénytelen SEB konfigurációs kulcs'. Expected config key: '6088db79cad413d297e00c8e09da31e3481d4322d634c3b06de1cf50b3188d39'. Received config key: ''. Received browser exam key: ''.,web,146.110.80.66,2025-05-14 09:51:30,113356,,Szamonkeres,5,20,14,9,Órai,Egyetemen,Órai – számonkérés,Ismeretlen,
"2025. május 14., 09:51:30",Teszt: Elmélet2_1,Teszt,Megtekintett kurzusmodul,The user with id '113356' viewed the 'quiz' activity with course module id '1515616'.,web,146.110.80.66,2025-05-14 09:51:30,113356,,Szamonkeres,5,20,14,9,Órai,Egyetemen,Órai – számonkérés,Ismeretlen,
"2025. május 14., 09:51:29",Teszt: Elmélet2_1,Biztonságos vizsgaböngésző hozzáférési szabályai,A teszthez való hozzáférést megakadályozták,The user with id '113356' has been prevented from accessing quiz with id '583353' by the Safe Exam Browser access plugin. The reason was 'Érvénytelen SEB konfigurációs kulcs'. Expected config key: '6088db79cad413d297e00c8e09da31e3481d4322d634c3b06de1cf50b3188d39'. Received config key: ''. Received browser exam key: ''.,web,146.110.80.66,2025-05-14 09:51:29,113356,,Szamonkeres,5,20,14,9,Órai,Egyetemen,Órai – számonkérés,Ismeretlen,
"2025. május 14., 09:51:29",Teszt: Elmélet2_1,Teszt,Megtekintett kurzusmodul,The user with id '113356' viewed the 'quiz' activity with course module id '1515616'.,web,146.110.80.66,2025-05-14 09:51:29,113356,,Szamonkeres,5,20,14,9,Órai,Egyetemen,Órai – számonkérés,Ismeretlen,
"2025. május 14., 09:51:29",Teszt: Elmélet2_1,Biztonságos vizsgaböngésző hozzáférési szabályai,A teszthez való hozzáférést megakadályozták,The user with id '113356' has been prevented from accessing quiz with id '583353' by the Safe Exam Browser access plugin. The reason was 'Érvénytelen SEB konfigurációs kulcs'. Expected config key: '6088db79cad413d297e00c8e09da31e3481d4322d634c3b06de1cf50b3188d39'. Received config key: ''. Received browser exam key: ''.,web,146.110.80.66,2025-05-14 09:51:29,113356,,Szamonkeres,5,20,14,9,Órai,Egyetemen,Órai – számonkérés,Ismeretlen,
"2025. május 14., 09:51:29",Teszt: Elmélet2_1,Teszt,Megtekintett kurzusmodul,The user with id '113356' viewed the 'quiz' activity with course module id '1515616'.,web,146.110.80.66,2025-05-14 09:51:29,113356,,Szamonkeres,5,20,14,9,Órai,Egyetemen,Órai – számonkérés,Ismeretlen,
"2025. május 14., 09:51:29",Teszt: Elmélet2_1,Biztonságos vizsgaböngésző hozzáférési szabályai,A teszthez való hozzáférést megakadályozták,The user with id '113356' has been prevented from accessing quiz with id '583353' by the Safe Exam Browser access plugin. The reason was 'Érvénytelen SEB konfigurációs kulcs'. Expected config key: '6088db79cad413d297e00c8e09da31e3481d4322d634c3b06de1cf50b3188d39'. Received config key: ''. Received browser exam key: ''.,web,146.110.80.66,2025-05-14 09:51:29,113356,,Szamonkeres,5,20,14,9,Órai,Egyetemen,Órai – számonkérés,Ismeretlen,
"2025. május 14., 09:51:29",Teszt: Elmélet2_1,Teszt,Megtekintett kurzusmodul,The user with id '113356' viewed the 'quiz' activity with course module id '1515616'.,web,146.110.80.66,2025-05-14 09:51:29,113356,,Szamonkeres,5,20,14,9,Órai,Egyetemen,Órai – számonkérés,Ismeretlen,
"2025. május 14., 09:51:29",Teszt: Elmélet2_2,Teszt,Megtekintett kurzusmodul,The user with id '113224' viewed the 'quiz' activity with course module id '1515631'.,web,146.110.136.145,2025-05-14 09:51:29,113224,,Szamonkeres,5,20,14,9,Órai,Egyetemen,Órai – számonkérés,Ismeretlen,
"2025. május 14., 09:51:29",Teszt: Elmélet2_1,Biztonságos vizsgaböngésző hozzáférési szabályai,A teszthez való hozzáférést megakadályozták,The user with id '113356' has been prevented from accessing quiz with id '583353' by the Safe Exam Browser access plugin. The reason was 'Érvénytelen SEB konfigurációs kulcs'. Expected config key: '6088db79cad413d297e00c8e09da31e3481d4322d634c3b06de1cf50b3188d39'. Received config key: ''. Received browser exam key: ''.,web,146.110.80.66,2025-05-14 09:51:29,113356,,Szamonkeres,5,20,14,9,Órai,Egyetemen,Órai – számonkérés,Ismeretlen,
"2025. május 14., 09:51:28",Teszt: Elmélet2_1,Teszt,Megtekintett kurzusmodul,The user with id '113356' viewed the 'quiz' activity with course module id '1515616'.,web,146.110.80.66,2025-05-14 09:51:28,113356,,Szamonkeres,5,20,14,9,Órai,Egyetemen,Órai – számonkérés,Ismeretlen,
"2025. május 14., 09:51:28",Teszt: Elmélet2_1,Biztonságos vizsgaböngésző hozzáférési szabályai,A teszthez való hozzáférést megakadályozták,The user with id '113356' has been prevented from accessing quiz with id '583353' by the Safe Exam Browser access plugin. The reason was 'Érvénytelen SEB konfigurációs kulcs'. Expected config key: '6088db79cad413d297e00c8e09da31e3481d4322d634c3b06de1cf50b3188d39'. Received config key: ''. Received browser exam key: ''.,web,146.110.80.66,2025-05-14 09:51:28,113356,,Szamonkeres,5,20,14,9,Órai,Egyetemen,Órai – számonkérés,Ismeretlen,
"2025. május 14., 09:51:28",Teszt: Elmélet2_1,Teszt,Megtekintett kurzusmodul,The user with id '113356' viewed the 'quiz' activity with course module id '1515616'.,web,146.110.80.66,2025-05-14 09:51:28,113356,,Szamonkeres,5,20,14,9,Órai,Egyetemen,Órai – számonkérés,Ismeretlen,
"2025. május 14., 09:51:23",Teszt: Elmélet2_2,Teszt,Megtekintett kurzusmodul,The user with id '113344' viewed the 'quiz' activity with course module id '1515631'.,web,146.110.80.62,2025-05-14 09:51:23,113344,,Szamonkeres,5,20,14,9,Órai,Egyetemen,Órai – számonkérés,Ismeretlen,
"2025. május 14., 09:51:23",Teszt: Elmélet2_2,Biztonságos vizsgaböngésző hozzáférési szabályai,A teszthez való hozzáférést megakadályozták,The user with id '113325' has been prevented from accessing quiz with id '583355' by the Safe Exam Browser access plugin. The reason was 'Érvénytelen SEB konfigurációs kulcs'. Expected config key: '9d3573c2d48ec0b16f762ecdb487f00fa7165d20e5cc5c2cac73cbb75b19f70a'. Received config key: ''. Received browser exam key: ''.,web,146.110.80.60,2025-05-14 09:51:23,113325,,Szamonkeres,5,20,14,9,Órai,Egyetemen,Órai – számonkérés,Ismeretlen,
"2025. május 14., 09:51:23",Teszt: Elmélet2_2,Biztonságos vizsgaböngésző hozzáférési szabályai,A teszthez való hozzáférést megakadályozták,The user with id '113325' has been prevented from accessing quiz with id '583355' by the Safe Exam Browser access plugin. The reason was 'Érvénytelen SEB konfigurációs kulcs'. Expected config key: '9d3573c2d48ec0b16f762ecdb487f00fa7165d20e5cc5c2cac73cbb75b19f70a'. Received config key: ''. Received browser exam key: ''.,web,146.110.80.60,2025-05-14 09:51:23,113325,,Szamonkeres,5,20,14,9,Órai,Egyetemen,Órai – számonkérés,Ismeretlen,
"2025. május 14., 09:51:23",Teszt: Elmélet2_2,Teszt,Megtekintett kurzusmodul,The user with id '113325' viewed the 'quiz' activity with course module id '1515631'.,web,146.110.80.60,2025-05-14 09:51:23,113325,,Szamonkeres,5,20,14,9,Órai,Egyetemen,Órai – számonkérés,Ismeretlen,
"2025. május 14., 09:51:22",Teszt: Elmélet2_1,Biztonságos vizsgaböngésző hozzáférési szabályai,A teszthez való hozzáférést megakadályozták,The user with id '113356' has been prevented from accessing quiz with id '583353' by the Safe Exam Browser access plugin. The reason was 'Érvénytelen SEB konfigurációs kulcs'. Expected config key: '6088db79cad413d297e00c8e09da31e3481d4322d634c3b06de1cf50b3188d39'. Received config key: ''. Received browser exam key: ''.,web,146.110.80.66,2025-05-14 09:51:22,113356,,Szamonkeres,5,20,14,9,Órai,Egyetemen,Órai – számonkérés,Ismeretlen,
"2025. május 14., 09:51:22",Teszt: Elmélet2_1,Teszt,Megtekintett kurzusmodul,The user with id '113356' viewed the 'quiz' activity with course module id '1515616'.,web,146.110.80.66,2025-05-14 09:51:22,113356,,Szamonkeres,5,20,14,9,Órai,Egyetemen,Órai – számonkérés,Ismeretlen,
"2025. május 14., 09:51:20",Teszt: Elmélet2_1,Biztonságos vizsgaböngésző hozzáférési szabályai,A teszthez való hozzáférést megakadályozták,The user with id '113356' has been prevented from accessing quiz with id '583353' by the Safe Exam Browser access plugin. The reason was 'Érvénytelen SEB konfigurációs kulcs'. Expected config key: '6088db79cad413d297e00c8e09da31e3481d4322d634c3b06de1cf50b3188d39'. Received config key: ''. Received browser exam key: ''.,web,146.110.80.66,2025-05-14 09:51:20,113356,,Szamonkeres,5,20,14,9,Órai,Egyetemen,Órai – számonkérés,Ismeretlen,
"2025. május 14., 09:51:20",Teszt: Elmélet2_1,Teszt,Megtekintett kurzusmodul,The user with id '113356' viewed the 'quiz' activity with course module id '1515616'.,web,146.110.80.66,2025-05-14 09:51:20,113356,,Szamonkeres,5,20,14,9,Órai,Egyetemen,Órai – számonkérés,Ismeretlen,
"2025. május 14., 09:51:19",Teszt: Elmélet2_2,Biztonságos vizsgaböngésző hozzáférési szabályai,A teszthez való hozzáférést megakadályozták,The user with id '113424' has been prevented from accessing quiz with id '583355' by the Safe Exam Browser access plugin. The reason was 'Érvénytelen SEB konfigurációs kulcs'. Expected config key: '9d3573c2d48ec0b16f762ecdb487f00fa7165d20e5cc5c2cac73cbb75b19f70a'. Received config key: ''. Received browser exam key: ''.,web,146.110.80.67,2025-05-14 09:51:19,113424,,Szamonkeres,5,20,14,9,Órai,Egyetemen,Órai – számonkérés,Ismeretlen,
"2025. május 14., 09:51:19",Teszt: Elmélet2_2,Biztonságos vizsgaböngésző hozzáférési szabályai,A teszthez való hozzáférést megakadályozták,The user with id '113424' has been prevented from accessing quiz with id '583355' by the Safe Exam Browser access plugin. The reason was 'Érvénytelen SEB konfigurációs kulcs'. Expected config key: '9d3573c2d48ec0b16f762ecdb487f00fa7165d20e5cc5c2cac73cbb75b19f70a'. Received config key: ''. Received browser exam key: ''.,web,146.110.80.67,2025-05-14 09:51:19,113424,,Szamonkeres,5,20,14,9,Órai,Egyetemen,Órai – számonkérés,Ismeretlen,
"2025. május 14., 09:51:19",Teszt: Elmélet2_2,Teszt,Megtekintett kurzusmodul,The user with id '113424' viewed the 'quiz' activity with course module id '1515631'.,web,146.110.80.67,2025-05-14 09:51:19,113424,,Szamonkeres,5,20,14,9,Órai,Egyetemen,Órai – számonkérés,Ismeretlen,
"2025. május 14., 09:51:18",Teszt: Elmélet2_2,Teszt,Megtekintett kurzusmodul,The user with id '113379' viewed the 'quiz' activity with course module id '1515631'.,web,146.110.134.118,2025-05-14 09:51:18,113379,,Szamonkeres,5,20,14,9,Órai,Egyetemen,Órai – számonkérés,Ismeretlen,
"2025. május 14., 09:51:13",Teszt: Elmélet2_2,Teszt,Megtekintett kurzusmodul,The user with id '107317' viewed the 'quiz' activity with course module id '1515631'.,web,146.110.90.21,2025-05-14 09:51:13,107317,,Szamonkeres,5,20,14,9,Órai,Egyetemen,Órai – számonkérés,Ismeretlen,
"2025. május 14., 09:51:08",Teszt: Elmélet2_1,Biztonságos vizsgaböngésző hozzáférési szabályai,A teszthez való hozzáférést megakadályozták,The user with id '113245' has been prevented from accessing quiz with id '583353' by the Safe Exam Browser access plugin. The reason was 'Érvénytelen SEB konfigurációs kulcs'. Expected config key: '6088db79cad413d297e00c8e09da31e3481d4322d634c3b06de1cf50b3188d39'. Received config key: ''. Received browser exam key: ''.,web,146.110.80.70,2025-05-14 09:51:08,113245,,Szamonkeres,5,20,14,9,Órai,Egyetemen,Órai – számonkérés,Ismeretlen,
"2025. május 14., 09:51:08",Teszt: Elmélet2_1,Teszt,Megtekintett kurzusmodul,The user with id '113245' viewed the 'quiz' activity with course module id '1515616'.,web,146.110.80.70,2025-05-14 09:51:08,113245,,Szamonkeres,5,20,14,9,Órai,Egyetemen,Órai – számonkérés,Ismeretlen,
"2025. május 14., 09:50:59",Teszt: Elmélet2_2,Biztonságos vizsgaböngésző hozzáférési szabályai,A teszthez való hozzáférést megakadályozták,The user with id '113503' has been prevented from accessing quiz with id '583355' by the Safe Exam Browser access plugin. The reason was 'Érvénytelen SEB konfigurációs kulcs'. Expected config key: '9d3573c2d48ec0b16f762ecdb487f00fa7165d20e5cc5c2cac73cbb75b19f70a'. Received config key: ''. Received browser exam key: ''.,web,146.110.90.4,2025-05-14 09:50:59,113503,,Szamonkeres,5,20,14,9,Órai,Egyetemen,Órai – számonkérés,Ismeretlen,
"2025. május 14., 09:50:59",Teszt: Elmélet2_2,Biztonságos vizsgaböngésző hozzáférési szabályai,A teszthez való hozzáférést megakadályozták,The user with id '113503' has been prevented from accessing quiz with id '583355' by the Safe Exam Browser access plugin. The reason was 'Érvénytelen SEB konfigurációs kulcs'. Expected config key: '9d3573c2d48ec0b16f762ecdb487f00fa7165d20e5cc5c2cac73cbb75b19f70a'. Received config key: ''. Received browser exam key: ''.,web,146.110.90.4,2025-05-14 09:50:59,113503,,Szamonkeres,5,20,14,9,Órai,Egyetemen,Órai – számonkérés,Ismeretlen,
"2025. május 14., 09:50:59",Teszt: Elmélet2_2,Teszt,Megtekintett kurzusmodul,The user with id '113503' viewed the 'quiz' activity with course module id '1515631'.,web,146.110.90.4,2025-05-14 09:50:59,113503,,Szamonkeres,5,20,14,9,Órai,Egyetemen,Órai – számonkérés,Ismeretlen,
"2025. május 14., 09:50:50",Teszt: Elmélet2_2,Teszt,Megtekintett kurzusmodul,The user with id '113532' viewed the 'quiz' activity with course module id '1515631'.,web,146.110.133.227,2025-05-14 09:50:50,113532,,Szamonkeres,5,20,14,9,Órai,Egyetemen,Órai – számonkérés,Ismeretlen,
"2025. május 14., 09:50:48",Feladat: zh2-F,alaprendszer,Kurzustevékenység teljesítése frissítve,The user with id '113344' updated the completion state for the course module with id '1515647' for the user with id '113344'.,web,146.110.80.62,2025-05-14 09:50:48,113344,,Szamonkeres,5,20,14,9,Órai,Egyetemen,Órai – számonkérés,Ismeretlen,
"2025. május 14., 09:50:48",Feladat: zh2-E,alaprendszer,Kurzustevékenység teljesítése frissítve,The user with id '113344' updated the completion state for the course module with id '1515646' for the user with id '113344'.,web,146.110.80.62,2025-05-14 09:50:48,113344,,Szamonkeres,5,20,14,9,Órai,Egyetemen,Órai – számonkérés,Ismeretlen,
"2025. május 14., 09:50:48",Teszt: Elmélet2_2,Biztonságos vizsgaböngésző hozzáférési szabályai,A teszthez való hozzáférést megakadályozták,The user with id '113460' has been prevented from accessing quiz with id '583355' by the Safe Exam Browser access plugin. The reason was 'Érvénytelen SEB konfigurációs kulcs'. Expected config key: '9d3573c2d48ec0b16f762ecdb487f00fa7165d20e5cc5c2cac73cbb75b19f70a'. Received config key: ''. Received browser exam key: ''.,web,146.110.80.61,2025-05-14 09:50:48,113460,,Szamonkeres,5,20,14,9,Órai,Egyetemen,Órai – számonkérés,Ismeretlen,
"2025. május 14., 09:50:48",Teszt: Elmélet2_2,Biztonságos vizsgaböngésző hozzáférési szabályai,A teszthez való hozzáférést megakadályozták,The user with id '113460' has been prevented from accessing quiz with id '583355' by the Safe Exam Browser access plugin. The reason was 'Érvénytelen SEB konfigurációs kulcs'. Expected config key: '9d3573c2d48ec0b16f762ecdb487f00fa7165d20e5cc5c2cac73cbb75b19f70a'. Received config key: ''. Received browser exam key: ''.,web,146.110.80.61,2025-05-14 09:50:48,113460,,Szamonkeres,5,20,14,9,Órai,Egyetemen,Órai – számonkérés,Ismeretlen,
"2025. május 14., 09:50:48",Teszt: Elmélet2_2,Teszt,Megtekintett kurzusmodul,The user with id '113460' viewed the 'quiz' activity with course module id '1515631'.,web,146.110.80.61,2025-05-14 09:50:48,113460,,Szamonkeres,5,20,14,9,Órai,Egyetemen,Órai – számonkérés,Ismeretlen,
"2025. május 14., 09:50:48",Teszt: Elmélet2_3,alaprendszer,Kurzustevékenység teljesítése frissítve,The user with id '113344' updated the completion state for the course module with id '1515643' for the user with id '113344'.,web,146.110.80.62,2025-05-14 09:50:48,113344,,Szamonkeres,5,20,14,9,Órai,Egyetemen,Órai – számonkérés,Ismeretlen,
"2025. május 14., 09:50:46",Teszt: Elmélet2_1,Biztonságos vizsgaböngésző hozzáférési szabályai,A teszthez való hozzáférést megakadályozták,The user with id '113356' has been prevented from accessing quiz with id '583353' by the Safe Exam Browser access plugin. The reason was 'Érvénytelen SEB konfigurációs kulcs'. Expected config key: '6088db79cad413d297e00c8e09da31e3481d4322d634c3b06de1cf50b3188d39'. Received config key: ''. Received browser exam key: ''.,web,146.110.80.66,2025-05-14 09:50:46,113356,,Szamonkeres,5,20,14,9,Órai,Egyetemen,Órai – számonkérés,Ismeretlen,
"2025. május 14., 09:50:46",Teszt: Elmélet2_1,Teszt,Megtekintett kurzusmodul,The user with id '113356' viewed the 'quiz' activity with course module id '1515616'.,web,146.110.80.66,2025-05-14 09:50:46,113356,,Szamonkeres,5,20,14,9,Órai,Egyetemen,Órai – számonkérés,Ismeretlen,
"2025. május 14., 09:50:45",Teszt: Elmélet2_1,Biztonságos vizsgaböngésző hozzáférési szabályai,A teszthez való hozzáférést megakadályozták,The user with id '113551' has been prevented from accessing quiz with id '583353' by the Safe Exam Browser access plugin. The reason was 'Érvénytelen SEB konfigurációs kulcs'. Expected config key: '6088db79cad413d297e00c8e09da31e3481d4322d634c3b06de1cf50b3188d39'. Received config key: ''. Received browser exam key: ''.,web,146.110.90.22,2025-05-14 09:50:45,113551,,Szamonkeres,5,20,14,9,Órai,Egyetemen,Órai – számonkérés,Ismeretlen,
"2025. május 14., 09:50:45",Teszt: Elmélet2_1,Teszt,Megtekintett kurzusmodul,The user with id '113551' viewed the 'quiz' activity with course module id '1515616'.,web,146.110.90.22,2025-05-14 09:50:45,113551,,Szamonkeres,5,20,14,9,Órai,Egyetemen,Órai – számonkérés,Ismeretlen,
"2025. május 14., 09:50:44",Teszt: Elmélet2_2,Biztonságos vizsgaböngésző hozzáférési szabályai,A teszthez való hozzáférést megakadályozták,The user with id '113224' has been prevented from accessing quiz with id '583355' by the Safe Exam Browser access plugin. The reason was 'Érvénytelen SEB konfigurációs kulcs'. Expected config key: '9d3573c2d48ec0b16f762ecdb487f00fa7165d20e5cc5c2cac73cbb75b19f70a'. Received config key: ''. Received browser exam key: ''.,web,146.110.136.145,2025-05-14 09:50:44,113224,,Szamonkeres,5,20,14,9,Órai,Egyetemen,Órai – számonkérés,Ismeretlen,
"2025. május 14., 09:50:44",Teszt: Elmélet2_2,Biztonságos vizsgaböngésző hozzáférési szabályai,A teszthez való hozzáférést megakadályozták,The user with id '113224' has been prevented from accessing quiz with id '583355' by the Safe Exam Browser access plugin. The reason was 'Érvénytelen SEB konfigurációs kulcs'. Expected config key: '9d3573c2d48ec0b16f762ecdb487f00fa7165d20e5cc5c2cac73cbb75b19f70a'. Received config key: ''. Received browser exam key: ''.,web,146.110.136.145,2025-05-14 09:50:44,113224,,Szamonkeres,5,20,14,9,Órai,Egyetemen,Órai – számonkérés,Ismeretlen,
"2025. május 14., 09:50:44",Teszt: Elmélet2_2,Teszt,Megtekintett kurzusmodul,The user with id '113224' viewed the 'quiz' activity with course module id '1515631'.,web,146.110.136.145,2025-05-14 09:50:44,113224,,Szamonkeres,5,20,14,9,Órai,Egyetemen,Órai – számonkérés,Ismeretlen,
"2025. május 14., 09:50:43",Teszt: Elmélet2_2,Biztonságos vizsgaböngésző hozzáférési szabályai,A teszthez való hozzáférést megakadályozták,The user with id '113424' has been prevented from accessing quiz with id '583355' by the Safe Exam Browser access plugin. The reason was 'Érvénytelen SEB konfigurációs kulcs'. Expected config key: '9d3573c2d48ec0b16f762ecdb487f00fa7165d20e5cc5c2cac73cbb75b19f70a'. Received config key: ''. Received browser exam key: ''.,web,146.110.80.67,2025-05-14 09:50:43,113424,,Szamonkeres,5,20,14,9,Órai,Egyetemen,Órai – számonkérés,Ismeretlen,
"2025. május 14., 09:50:43",Teszt: Elmélet2_2,Biztonságos vizsgaböngésző hozzáférési szabályai,A teszthez való hozzáférést megakadályozták,The user with id '113424' has been prevented from accessing quiz with id '583355' by the Safe Exam Browser access plugin. The reason was 'Érvénytelen SEB konfigurációs kulcs'. Expected config key: '9d3573c2d48ec0b16f762ecdb487f00fa7165d20e5cc5c2cac73cbb75b19f70a'. Received config key: ''. Received browser exam key: ''.,web,146.110.80.67,2025-05-14 09:50:43,113424,,Szamonkeres,5,20,14,9,Órai,Egyetemen,Órai – számonkérés,Ismeretlen,
"2025. május 14., 09:50:43",Teszt: Elmélet2_2,Teszt,Megtekintett kurzusmodul,The user with id '113424' viewed the 'quiz' activity with course module id '1515631'.,web,146.110.80.67,2025-05-14 09:50:43,113424,,Szamonkeres,5,20,14,9,Órai,Egyetemen,Órai – számonkérés,Ismeretlen,
"2025. május 14., 09:50:43",Feladat: zh2-B,alaprendszer,Kurzustevékenység teljesítése frissítve,The user with id '113344' updated the completion state for the course module with id '1515629' for the user with id '113344'.,web,146.110.80.62,2025-05-14 09:50:43,113344,,Szamonkeres,5,20,14,9,Órai,Egyetemen,Órai – számonkérés,Ismeretlen,
"2025. május 14., 09:50:42",Feladat: zh2-A,alaprendszer,Kurzustevékenység teljesítése frissítve,The user with id '113344' updated the completion state for the course module with id '1515624' for the user with id '113344'.,web,146.110.80.62,2025-05-14 09:50:42,113344,,Szamonkeres,5,20,14,9,Órai,Egyetemen,Órai – számonkérés,Ismeretlen,
"2025. május 14., 09:50:42",Teszt: Elmélet2_1,alaprendszer,Kurzustevékenység teljesítése frissítve,The user with id '113344' updated the completion state for the course module with id '1515616' for the user with id '113344'.,web,146.110.80.62,2025-05-14 09:50:42,113344,,Szamonkeres,5,20,14,9,Órai,Egyetemen,Órai – számonkérés,Ismeretlen,
"2025. május 14., 09:50:40",Teszt: Elmélet2_2,Biztonságos vizsgaböngésző hozzáférési szabályai,A teszthez való hozzáférést megakadályozták,The user with id '113344' has been prevented from accessing quiz with id '583355' by the Safe Exam Browser access plugin. The reason was 'Érvénytelen SEB konfigurációs kulcs'. Expected config key: '9d3573c2d48ec0b16f762ecdb487f00fa7165d20e5cc5c2cac73cbb75b19f70a'. Received config key: ''. Received browser exam key: ''.,web,146.110.80.62,2025-05-14 09:50:40,113344,,Szamonkeres,5,20,14,9,Órai,Egyetemen,Órai – számonkérés,Ismeretlen,
"2025. május 14., 09:50:40",Teszt: Elmélet2_2,Biztonságos vizsgaböngésző hozzáférési szabályai,A teszthez való hozzáférést megakadályozták,The user with id '113344' has been prevented from accessing quiz with id '583355' by the Safe Exam Browser access plugin. The reason was 'Érvénytelen SEB konfigurációs kulcs'. Expected config key: '9d3573c2d48ec0b16f762ecdb487f00fa7165d20e5cc5c2cac73cbb75b19f70a'. Received config key: ''. Received browser exam key: ''.,web,146.110.80.62,2025-05-14 09:50:40,113344,,Szamonkeres,5,20,14,9,Órai,Egyetemen,Órai – számonkérés,Ismeretlen,
"2025. május 14., 09:50:40",Teszt: Elmélet2_2,Teszt,Megtekintett kurzusmodul,The user with id '113344' viewed the 'quiz' activity with course module id '1515631'.,web,146.110.80.62,2025-05-14 09:50:40,113344,,Szamonkeres,5,20,14,9,Órai,Egyetemen,Órai – számonkérés,Ismeretlen,
"2025. május 14., 09:50:39",Teszt: Elmélet2_2,Biztonságos vizsgaböngésző hozzáférési szabályai,A teszthez való hozzáférést megakadályozták,The user with id '113256' has been prevented from accessing quiz with id '583355' by the Safe Exam Browser access plugin. The reason was 'Érvénytelen SEB konfigurációs kulcs'. Expected config key: '9d3573c2d48ec0b16f762ecdb487f00fa7165d20e5cc5c2cac73cbb75b19f70a'. Received config key: ''. Received browser exam key: ''.,web,146.110.161.147,2025-05-14 09:50:39,113256,,Szamonkeres,5,20,14,9,Órai,Egyetemen,Órai – számonkérés,Ismeretlen,
"2025. május 14., 09:50:39",Teszt: Elmélet2_2,Biztonságos vizsgaböngésző hozzáférési szabályai,A teszthez való hozzáférést megakadályozták,The user with id '113256' has been prevented from accessing quiz with id '583355' by the Safe Exam Browser access plugin. The reason was 'Érvénytelen SEB konfigurációs kulcs'. Expected config key: '9d3573c2d48ec0b16f762ecdb487f00fa7165d20e5cc5c2cac73cbb75b19f70a'. Received config key: ''. Received browser exam key: ''.,web,146.110.161.147,2025-05-14 09:50:39,113256,,Szamonkeres,5,20,14,9,Órai,Egyetemen,Órai – számonkérés,Ismeretlen,
"2025. május 14., 09:50:39",Teszt: Elmélet2_2,Teszt,Megtekintett kurzusmodul,The user with id '113256' viewed the 'quiz' activity with course module id '1515631'.,web,146.110.161.147,2025-05-14 09:50:39,113256,,Szamonkeres,5,20,14,9,Órai,Egyetemen,Órai – számonkérés,Ismeretlen,
"2025. május 14., 09:50:37",Teszt: Elmélet2_2,Biztonságos vizsgaböngésző hozzáférési szabályai,A teszthez való hozzáférést megakadályozták,The user with id '113418' has been prevented from accessing quiz with id '583355' by the Safe Exam Browser access plugin. The reason was 'Érvénytelen SEB konfigurációs kulcs'. Expected config key: '9d3573c2d48ec0b16f762ecdb487f00fa7165d20e5cc5c2cac73cbb75b19f70a'. Received config key: ''. Received browser exam key: ''.,web,146.110.80.69,2025-05-14 09:50:37,113418,,Szamonkeres,5,20,14,9,Órai,Egyetemen,Órai – számonkérés,Ismeretlen,
"2025. május 14., 09:50:37",Teszt: Elmélet2_2,Biztonságos vizsgaböngésző hozzáférési szabályai,A teszthez való hozzáférést megakadályozták,The user with id '113418' has been prevented from accessing quiz with id '583355' by the Safe Exam Browser access plugin. The reason was 'Érvénytelen SEB konfigurációs kulcs'. Expected config key: '9d3573c2d48ec0b16f762ecdb487f00fa7165d20e5cc5c2cac73cbb75b19f70a'. Received config key: ''. Received browser exam key: ''.,web,146.110.80.69,2025-05-14 09:50:37,113418,,Szamonkeres,5,20,14,9,Órai,Egyetemen,Órai – számonkérés,Ismeretlen,
"2025. május 14., 09:50:37",Teszt: Elmélet2_2,Teszt,Megtekintett kurzusmodul,The user with id '113418' viewed the 'quiz' activity with course module id '1515631'.,web,146.110.80.69,2025-05-14 09:50:37,113418,,Szamonkeres,5,20,14,9,Órai,Egyetemen,Órai – számonkérés,Ismeretlen,
"2025. május 14., 09:50:34",Teszt: Elmélet2_2,Biztonságos vizsgaböngésző hozzáférési szabályai,A teszthez való hozzáférést megakadályozták,The user with id '113797' has been prevented from accessing quiz with id '583355' by the Safe Exam Browser access plugin. The reason was 'Érvénytelen SEB konfigurációs kulcs'. Expected config key: '9d3573c2d48ec0b16f762ecdb487f00fa7165d20e5cc5c2cac73cbb75b19f70a'. Received config key: ''. Received browser exam key: ''.,web,146.110.80.71,2025-05-14 09:50:34,113797,,Szamonkeres,5,20,14,9,Órai,Egyetemen,Órai – számonkérés,Ismeretlen,
